country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Bahrain,BHR,21-05-2021,1545157,872025,673132,13557,13885,90.81,51.25,39.56,8160,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,22-05-2021,1559663,876440,683223,14506,14749,91.66,51.51,40.15,8668,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,23-05-2021,1580103,880795,699308,20440,15307,92.86,51.76,41.1,8996,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,24-05-2021,1601682,884922,716760,21579,15962,94.13,52.01,42.12,9381,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,25-05-2021,1621198,888488,732710,19516,16332,95.28,52.22,43.06,9598,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,26-05-2021,1638092,892030,746062,16894,16960,96.27,52.42,43.85,9967,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,27-05-2021,1655790,897414,758376,17698,17741,97.31,52.74,44.57,10426,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,28-05-2021,1671687,905133,766554,15897,18076,98.24,53.19,45.05,10623,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,29-05-2021,1684849,911847,773002,13162,17884,99.02,53.59,45.43,10510,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,30-05-2021,1706904,924530,782374,22055,18114,100.31,54.33,45.98,10645,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,31-05-2021,1732728,941674,791054,25824,18721,101.83,55.34,46.49,11002,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,01-06-2021,1755570,957173,798397,22842,19196,103.17,56.25,46.92,11281,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,02-06-2021,1775070,969225,805845,19500,19568,104.32,56.96,47.36,11500,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,03-06-2021,1788987,980436,808551,13917,19028,105.14,57.62,47.52,11183,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,04-06-2021,1804659,992747,811912,15672,18996,106.06,58.34,47.72,11164,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,05-06-2021,1813734,998504,815230,9075,18412,106.59,58.68,47.91,10821,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,06-06-2021,1826466,1002977,823489,12732,17080,107.34,58.94,48.4,10038,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,07-06-2021,1838561,1006617,831944,12095,15119,108.05,59.16,48.89,8885,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,08-06-2021,1849847,1010162,839685,11286,13468,108.71,59.37,49.35,7915,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,09-06-2021,1859585,1014105,845480,9738,12074,109.29,59.6,49.69,7096,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,10-06-2021,1869888,1017757,852131,10303,11557,109.89,59.81,50.08,6792,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,11-06-2021,1876554,1020656,855898,6666,10271,110.28,59.98,50.3,6036,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,12-06-2021,1883641,1023463,860178,7087,9987,110.7,60.15,50.55,5869,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,13-06-2021,1891596,1026666,864930,7955,9304,111.17,60.34,50.83,5468,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,14-06-2021,1899552,1030627,868925,7956,8713,111.63,60.57,51.07,5121,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,15-06-2021,1905340,1032832,872508,5788,7928,111.97,60.7,51.28,4659,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,16-06-2021,1911076,1034974,876102,5736,7356,112.31,60.82,51.49,4323,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,17-06-2021,1917308,1037162,880146,6232,6774,112.68,60.95,51.73,3981,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,18-06-2021,1925432,1039962,885470,8124,6983,113.16,61.12,52.04,4104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,19-06-2021,1932506,1041584,890922,7074,6981,113.57,61.21,52.36,4103,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Bahrain,BHR,20-06-2021,1943301,1043787,899514,10795,7386,114.21,61.34,52.86,4341,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://healthalert.gov.bh/en/
Barbados,BRB,01-05-2021,91157,74608,16549,16939,2633,31.72,25.96,5.76,9162,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,02-05-2021,92906,74886,18020,1749,2759,32.33,26.06,6.27,9601,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,03-05-2021,94991,75006,19985,2085,3045,33.06,26.1,6.95,10596,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,04-05-2021,97329,75148,22181,2338,3360,33.87,26.15,7.72,11692,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,05-05-2021,100592,75296,25296,3263,3809,35,26.2,8.8,13255,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,06-05-2021,103827,75360,28467,3235,4255,36.13,26.22,9.91,14807,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,07-05-2021,105902,75452,30450,2075,4526,36.85,26.26,10.6,15750,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,08-05-2021,107370,75476,31894,1468,2316,37.36,26.26,11.1,8059,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,09-05-2021,108208,75491,32717,838,2186,37.65,26.27,11.38,7607,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,10-05-2021,110190,75537,34653,1982,2171,38.34,26.29,12.06,7555,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,11-05-2021,112242,75644,36598,2052,2130,39.06,26.32,12.74,7412,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,12-05-2021,114643,75724,38919,2401,2007,39.89,26.35,13.54,6984,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,13-05-2021,116924,75794,41130,2281,1871,40.69,26.37,14.31,6511,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,14-05-2021,118563,75918,42645,1639,1809,41.26,26.42,14.84,6295,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,15-05-2021,118824,75920,42904,261,1636,41.35,26.42,14.93,5693,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,16-05-2021,119823,75956,43867,999,1659,41.7,26.43,15.26,5773,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,17-05-2021,121288,76000,45288,1465,1585,42.21,26.45,15.76,5516,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,18-05-2021,123177,76045,47132,1889,1562,42.86,26.46,16.4,5435,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,19-05-2021,125510,76136,49374,2333,1552,43.68,26.49,17.18,5401,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,20-05-2021,127986,76282,51704,2476,1580,44.54,26.54,17.99,5498,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,21-05-2021,129216,76336,52880,1230,1522,44.96,26.56,18.4,5296,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,22-05-2021,130272,76361,53911,1056,1635,45.33,26.57,18.76,5690,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,23-05-2021,131332,76404,54928,1060,1644,45.7,26.59,19.11,5721,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,24-05-2021,131999,76413,55586,667,1530,45.93,26.59,19.34,5324,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,25-05-2021,133214,76523,56691,1215,1434,46.36,26.63,19.73,4990,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,26-05-2021,135082,77084,57998,1868,1367,47.01,26.82,20.18,4757,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,27-05-2021,136382,77494,58888,1300,1199,47.46,26.97,20.49,4172,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,28-05-2021,137962,77823,60139,1580,1249,48.01,27.08,20.93,4346,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,29-05-2021,138389,77946,60443,427,1160,48.16,27.12,21.03,4037,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,30-05-2021,138798,78245,60553,409,1067,48.3,27.23,21.07,3713,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,31-05-2021,139354,78633,60721,556,1051,48.49,27.36,21.13,3657,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,01-06-2021,140319,79503,60816,965,1015,48.83,27.67,21.16,3532,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,02-06-2021,141282,80392,60890,963,886,49.16,27.97,21.19,3083,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,05-06-2021,143649,82458,61191,161,751,49.99,28.69,21.29,2613,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,06-06-2021,144312,82885,61427,663,788,50.22,28.84,21.38,2742,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,07-06-2021,144886,83382,61504,574,790,50.42,29.02,21.4,2749,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,08-06-2021,145964,84300,61664,1078,806,50.79,29.33,21.46,2805,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,09-06-2021,147036,85175,61861,1072,822,51.17,29.64,21.53,2860,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,10-06-2021,148395,86390,62005,1359,859,51.64,30.06,21.58,2989,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,11-06-2021,149233,87132,62101,838,821,51.93,30.32,21.61,2857,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,12-06-2021,149513,87382,62131,280,838,52.03,30.41,21.62,2916,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,13-06-2021,150300,88033,62267,787,855,52.3,30.63,21.67,2975,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,14-06-2021,151004,88373,62631,704,874,52.55,30.75,21.79,3041,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,15-06-2021,152293,89197,63096,1289,904,53,31.04,21.96,3146,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,16-06-2021,153350,89921,63429,1057,902,53.36,31.29,22.07,3139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Barbados,BRB,17-06-2021,155423,90735,64688,2073,1004,54.08,31.57,22.51,3494,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4303800389651998/
Belgium,BEL,29-12-2020,314,314,10,13,13,0,0,0,1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,30-12-2020,800,800,19,486,250,0.01,0.01,0,22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,31-12-2020,810,810,19,10,170,0.01,0.01,0,15,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,01-01-2021,812,812,19,2,128,0.01,0.01,0,11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,02-01-2021,825,825,32,13,105,0.01,0.01,0,9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,05-01-2021,2552,2552,51,1722,320,0.02,0.02,0,28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,06-01-2021,6469,6469,74,3917,810,0.06,0.06,0,70,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,07-01-2021,14779,14779,87,8310,1996,0.13,0.13,0,172,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,08-01-2021,24078,24074,125,9299,3324,0.21,0.21,0,287,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,09-01-2021,27302,27297,136,3224,3782,0.24,0.24,0,326,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,10-01-2021,27708,27702,137,406,3840,0.24,0.24,0,331,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,11-01-2021,33300,33292,148,5592,4639,0.29,0.29,0,400,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,12-01-2021,49224,49216,169,15924,6667,0.42,0.42,0,575,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,13-01-2021,70941,70829,289,21717,9210,0.61,0.61,0,795,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,14-01-2021,94278,94162,304,23337,11357,0.81,0.81,0,980,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,15-01-2021,117857,117732,331,23579,13397,1.02,1.02,0,1156,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,16-01-2021,123056,122931,341,5199,13679,1.06,1.06,0,1180,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,17-01-2021,126272,126147,341,3216,14081,1.09,1.09,0,1215,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,18-01-2021,137343,137103,469,11071,14863,1.19,1.18,0,1282,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,19-01-2021,156667,156239,687,19324,15349,1.35,1.35,0.01,1324,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,20-01-2021,178158,177275,1167,21491,15317,1.54,1.53,0.01,1322,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,21-01-2021,208414,207518,1204,30256,16305,1.8,1.79,0.01,1407,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,22-01-2021,238363,237414,1291,29949,17215,2.06,2.05,0.01,1485,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,23-01-2021,246797,245826,1324,8434,17677,2.13,2.12,0.01,1525,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,24-01-2021,248678,247707,1324,1881,17487,2.15,2.14,0.01,1509,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,25-01-2021,259986,259013,1349,11308,17520,2.24,2.23,0.01,1512,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,26-01-2021,272817,270103,3110,12831,16593,2.35,2.33,0.03,1432,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,27-01-2021,289451,283312,6574,16634,15899,2.5,2.44,0.06,1372,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,28-01-2021,312956,299206,14216,23505,14935,2.7,2.58,0.12,1289,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,29-01-2021,334194,311451,23243,21238,13690,2.88,2.69,0.2,1181,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,30-01-2021,338689,313054,26147,4495,13127,2.92,2.7,0.23,1133,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,31-01-2021,339608,313630,26490,919,12990,2.93,2.71,0.23,1121,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,01-02-2021,347364,317582,30308,7756,12483,3,2.74,0.26,1077,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,02-02-2021,371745,327754,44546,24381,14133,3.21,2.83,0.38,1219,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
